"Time (EpSec)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
1025520.000,9.702,-37.159,403.455929,-0.050734,0.037079,-0.009335
1025580.000,6.649,-34.954,402.956693,-0.050993,0.036462,-0.007287
1025640.000,3.584,-32.779,402.583347,-0.051154,0.036081,-0.005145
1025700.000,0.513,-30.620,402.340438,-0.051219,0.035931,-0.002946
1025760.000,-2.560,-28.463,402.230235,-0.051190,0.036009,-0.000728
1025820.000,-5.628,-26.294,402.252695,-0.051066,0.036316,0.001470
1025880.000,-8.686,-24.100,402.405475,-0.050844,0.036857,0.003610
1025940.000,-11.728,-21.867,402.683980,-0.050521,0.037641,0.005655
1026000.000,-14.746,-19.578,403.081467,-0.050089,0.038679,0.007570
1026060.000,-17.736,-17.220,403.589171,-0.049541,0.039988,0.009324
1026120.000,-20.689,-14.774,404.196484,-0.048865,0.041586,0.010886
1026180.000,-23.597,-12.223,404.891155,-0.048046,0.043496,0.012232
1026240.000,-26.451,-9.548,405.659533,-0.047069,0.045743,0.013340
1026300.000,-29.242,-6.727,406.486820,-0.045911,0.048354,0.014193
1026360.000,-31.956,-3.737,407.357352,-0.044549,0.051354,0.014780
1026420.000,-34.583,-0.556,408.254897,-0.042954,0.054766,0.015093
1026480.000,-37.106,2.843,409.162951,-0.041091,0.058606,0.015130
1026540.000,-39.508,6.485,410.065047,-0.038925,0.062871,0.014895
1026600.000,-41.770,10.396,410.945053,-0.036416,0.067537,0.014395
1026660.000,-43.870,14.597,411.787468,-0.033525,0.072543,0.013644
1026720.000,-45.784,19.105,412.577698,-0.030216,0.077777,0.012659
1026780.000,-47.487,23.931,413.302321,-0.026462,0.083066,0.011461
1026840.000,-48.951,29.070,413.949320,-0.022256,0.088168,0.010076
1026900.000,-50.149,34.501,414.508297,-0.017613,0.092783,0.008532
1026960.000,-51.057,40.187,414.970649,-0.012582,0.096573,0.006861
1027020.000,-51.653,46.067,415.329717,-0.007249,0.099212,0.005095
1027080.000,-51.923,52.064,415.580898,-0.001730,0.100446,0.003271
1027140.000,-51.859,58.090,415.721712,0.003833,0.100149,0.001422
1027200.000,-51.465,64.052,415.751840,0.009294,0.098351,-0.000413
1027260.000,-50.749,69.866,415.673121,0.014522,0.095233,-0.002200
1027320.000,-49.729,75.459,415.489501,0.019410,0.091084,-0.003904
1027380.000,-48.428,80.782,415.206959,0.023886,0.086242,-0.005492
1027440.000,-46.872,85.801,414.833379,0.027916,0.081034,-0.006934
1027500.000,-45.087,90.504,414.378404,0.031493,0.075740,-0.008201
1027560.000,-43.101,94.893,413.853245,0.034635,0.070575,-0.009269
1027620.000,-40.939,98.979,413.270466,0.037371,0.065688,-0.010118
1027680.000,-38.624,102.783,412.643747,0.039740,0.061170,-0.010732
1027740.000,-36.177,106.328,411.987617,0.041781,0.057065,-0.011097
1027800.000,-33.616,109.639,411.317179,0.043534,0.053389,-0.011208
1027860.000,-30.958,112.743,410.647822,0.045033,0.050135,-0.011061
1027920.000,-28.216,115.663,409.994919,0.046310,0.047285,-0.010660
1027980.000,-25.404,118.424,409.373534,0.047393,0.044815,-0.010012
1028040.000,-22.533,121.048,408.798131,0.048305,0.042698,-0.009130
1028100.000,-19.611,123.555,408.282287,0.049066,0.040908,-0.008030
1028160.000,-16.647,125.963,407.838429,0.049690,0.039420,-0.006734
1028220.000,-13.650,128.291,407.477588,0.050192,0.038214,-0.005267
1028280.000,-10.627,130.554,407.209179,0.050581,0.037271,-0.003658
1028340.000,-7.583,132.768,407.040811,0.050865,0.036577,-0.001938
1028400.000,-4.525,134.948,406.978133,0.051050,0.036122,-0.000141
1028460.000,-1.459,137.108,407.024717,0.051139,0.035898,0.001698
1028520.000,1.610,139.260,407.181975,0.051135,0.035902,0.003542
1028580.000,4.676,141.420,407.449128,0.051036,0.036133,0.005355
1028640.000,7.732,143.601,407.823208,0.050842,0.036596,0.007100
1028700.000,10.775,145.817,408.299108,0.050548,0.037298,0.008743
1028760.000,13.796,148.082,408.869668,0.050150,0.038249,0.010250
1028820.000,16.790,150.412,409.525803,0.049639,0.039463,0.011591
1028880.000,19.750,152.823,410.256671,0.049004,0.040960,0.012737
1028940.000,22.668,155.333,411.049868,0.048234,0.042759,0.013665
1029000.000,25.535,157.961,411.891655,0.047312,0.044885,0.014354
1029060.000,28.342,160.726,412.767213,0.046219,0.047364,0.014788
1029120.000,31.078,163.652,413.660913,0.044931,0.050223,0.014957
1029180.000,33.730,166.761,414.556605,0.043422,0.053485,0.014854
1029240.000,36.283,170.079,415.437912,0.041658,0.057169,0.014478
1029300.000,38.723,173.630,416.288531,0.039606,0.061279,0.013832
1029360.000,41.030,177.440,417.092533,0.037226,0.065801,0.012926
1029420.000,43.183,-178.467,417.834651,0.034479,0.070687,0.011772
1029480.000,45.159,-174.072,418.500560,0.031327,0.075844,0.010389
1029540.000,46.933,-169.363,419.077141,0.027741,0.081123,0.008798
1029600.000,48.479,-164.339,419.552716,0.023704,0.086307,0.007026
1029660.000,49.769,-159.014,419.917268,0.019223,0.091116,0.005103
1029720.000,50.777,-153.419,420.162620,0.014335,0.095223,0.003059
1029780.000,51.482,-147.608,420.282594,0.009112,0.098292,0.000929
1029840.000,51.866,-141.650,420.273123,0.003659,0.100041,-0.001250
1029900.000,51.919,-135.633,420.132336,-0.001889,0.100291,-0.003442
1029960.000,51.640,-129.646,419.860598,-0.007390,0.099019,-0.005609
1030020.000,51.036,-123.778,419.460519,-0.012702,0.096353,-0.007714
1030080.000,50.122,-118.106,418.936911,-0.017711,0.092550,-0.009720
1030140.000,48.919,-112.689,418.296723,-0.022332,0.087933,-0.011594
1030200.000,47.451,-107.564,417.548923,-0.026518,0.082838,-0.013302
1030260.000,45.746,-102.752,416.704355,-0.030253,0.077565,-0.014815
1030320.000,43.830,-98.255,415.775560,-0.033547,0.072350,-0.016106
1030380.000,41.728,-94.065,414.776560,-0.036426,0.067365,-0.017152
1030440.000,39.466,-90.164,413.722626,-0.038924,0.062719,-0.017934
1030500.000,37.064,-86.531,412.630012,-0.041083,0.058474,-0.018439
1030560.000,34.542,-83.139,411.515675,-0.042939,0.054653,-0.018657
1030620.000,31.917,-79.964,410.396984,-0.044531,0.051257,-0.018584
1030680.000,29.203,-76.980,409.291412,-0.045891,0.048271,-0.018220
1030740.000,26.414,-74.164,408.216233,-0.047047,0.045674,-0.017572
1030800.000,23.561,-71.492,407.188212,-0.048025,0.043438,-0.016651
1030860.000,20.654,-68.944,406.223313,-0.048844,0.041538,-0.015471
1030920.000,17.703,-66.501,405.336412,-0.049522,0.039949,-0.014055
1030980.000,14.714,-64.145,404.541029,-0.050073,0.038648,-0.012425
1031040.000,11.696,-61.858,403.849092,-0.050507,0.037617,-0.010611
1031100.000,8.655,-59.626,403.270723,-0.050834,0.036840,-0.008645
1031160.000,5.598,-57.432,402.814054,-0.051059,0.036305,-0.006561
1031220.000,2.530,-55.264,402.485089,-0.051187,0.036004,-0.004394
1031280.000,-0.542,-53.107,402.287599,-0.051220,0.035932,-0.002184
1031340.000,-3.614,-50.948,402.223062,-0.051158,0.036088,0.000031
1031400.000,-6.680,-48.772,402.290641,-0.051001,0.036475,0.002213
1031460.000,-9.732,-46.566,402.487211,-0.050745,0.037098,0.004324
1031520.000,-12.767,-44.316,402.807430,-0.050385,0.037968,0.006329
1031580.000,-15.776,-42.005,403.243840,-0.049915,0.039097,0.008192
1031640.000,-18.754,-39.618,403.787023,-0.049324,0.040503,0.009883
1031700.000,-21.693,-37.139,404.425783,-0.048600,0.042206,0.011374
1031760.000,-24.583,-34.547,405.147361,-0.047730,0.044228,0.012640
1031820.000,-27.417,-31.824,405.937680,-0.046693,0.046597,0.013662
1031880.000,-30.183,-28.948,406.781614,-0.045468,0.049339,0.014425
1031940.000,-32.869,-25.896,407.663270,-0.044030,0.052478,0.014918
1032000.000,-35.461,-22.642,408.566287,-0.042346,0.056036,0.015136
1032060.000,-37.945,-19.163,409.474142,-0.040384,0.060023,0.015080
1032120.000,-40.301,-15.431,410.370447,-0.038105,0.064430,0.014753
1032180.000,-42.510,-11.423,411.239255,-0.035469,0.069222,0.014165
1032240.000,-44.549,-7.118,412.065345,-0.032438,0.074322,0.013332
1032300.000,-46.394,-2.501,412.834499,-0.028978,0.079597,0.012271
1032360.000,-48.018,2.433,413.533751,-0.025069,0.084853,0.011006
1032420.000,-49.393,7.675,414.151616,-0.020709,0.089824,0.009563
1032480.000,-50.494,13.200,414.678295,-0.015926,0.094195,0.007971
1032540.000,-51.297,18.960,415.105838,-0.010780,0.097624,0.006264
1032600.000,-51.783,24.890,415.428281,-0.005368,0.099804,0.004474
1032660.000,-51.939,30.907,415.641743,0.000182,0.100519,0.002637
1032720.000,-51.761,36.921,415.744484,0.005726,0.099694,0.000789
1032780.000,-51.254,42.841,415.736930,0.011122,0.097416,-0.001034
1032840.000,-50.432,48.586,415.621648,0.016243,0.093908,-0.002796
1032900.000,-49.313,54.092,415.403295,0.020995,0.089483,-0.004464
1032960.000,-47.921,59.313,415.088518,0.025321,0.084480,-0.006005
1033020.000,-46.283,64.224,414.685824,0.029195,0.079214,-0.007390
1033080.000,-44.427,68.818,414.205418,0.032620,0.073944,-0.008591
1033140.000,-42.377,73.101,413.659000,0.035618,0.068861,-0.009587
1033200.000,-40.160,77.088,413.059545,0.038224,0.064092,-0.010356
1033260.000,-37.798,80.800,412.421056,0.040476,0.059712,-0.010886
1033320.000,-35.310,84.262,411.758291,0.042414,0.055754,-0.011164
1033380.000,-32.714,87.499,411.086484,0.044075,0.052225,-0.011186
1033440.000,-30.025,90.537,410.421052,0.045495,0.049112,-0.010952
1033500.000,-27.258,93.400,409.777296,0.046703,0.046396,-0.010465
1033560.000,-24.425,96.112,409.170106,0.047725,0.044050,-0.009735
1033620.000,-21.535,98.693,408.613672,0.048583,0.042048,-0.008776
1033680.000,-18.598,101.164,408.121205,0.049295,0.040364,-0.007606
1033740.000,-15.622,103.543,407.704681,0.049876,0.038975,-0.006249
1033800.000,-12.615,105.847,407.374599,0.050338,0.037861,-0.004730
1033860.000,-9.584,108.091,407.139773,0.050690,0.037005,-0.003079
1033920.000,-6.534,110.292,407.007155,0.050940,0.036395,-0.001328
1033980.000,-3.473,112.463,406.981693,0.051091,0.036019,0.000487
1034040.000,-0.405,114.619,407.066222,0.051148,0.035874,0.002332
1034100.000,2.663,116.773,407.261406,0.051111,0.035955,0.004170
1034160.000,5.726,118.938,407.565712,0.050980,0.036266,0.005963
1034220.000,8.779,121.129,407.975429,0.050753,0.036810,0.007678
1034280.000,11.815,123.360,408.484734,0.050424,0.037596,0.009277
1034340.000,14.827,125.646,409.085788,0.049988,0.038635,0.010731
1034400.000,17.811,128.002,409.768886,0.049435,0.039944,0.012007
1034460.000,20.757,130.445,410.522622,0.048756,0.041542,0.013081
1034520.000,23.659,132.993,411.334109,0.047936,0.043451,0.013929
1034580.000,26.506,135.666,412.189207,0.046958,0.045695,0.014532
1034640.000,29.290,138.484,413.072787,0.045800,0.048302,0.014876
1034700.000,31.998,141.470,413.969009,0.044440,0.051296,0.014952
1034760.000,34.618,144.648,414.861612,0.042847,0.054702,0.014755
1034820.000,37.135,148.043,415.734208,0.040988,0.058532,0.014286
1034880.000,39.531,151.680,416.570592,0.038828,0.062787,0.013550
1034940.000,41.787,155.585,417.355028,0.036326,0.067441,0.012557
1035000.000,43.882,159.780,418.072542,0.033444,0.072433,0.011322
1035060.000,45.792,164.281,418.709195,0.030146,0.077652,0.009865
1035120.000,47.491,169.099,419.252337,0.026406,0.082926,0.008209
1035180.000,48.952,174.229,419.690837,0.022215,0.088016,0.006382
1035240.000,50.148,179.651,420.015290,0.017588,0.092622,0.004413
1035300.000,51.055,-174.673,420.218191,0.012575,0.096409,0.002335
1035360.000,51.651,-168.802,420.294075,0.007260,0.099053,0.000185
1035420.000,51.922,-162.814,420.239621,0.001758,0.100300,-0.002003
1035480.000,51.861,-156.797,420.053723,-0.003790,0.100023,-0.004190
1035540.000,51.469,-150.842,419.737519,-0.009241,0.098250,-0.006340
1035600.000,50.757,-145.033,419.294379,-0.014461,0.095160,-0.008416
1035660.000,49.741,-139.443,418.729861,-0.019344,0.091039,-0.010380
1035720.000,48.443,-134.123,418.051620,-0.023819,0.086222,-0.012201
1035780.000,46.891,-129.104,417.269287,-0.027851,0.081035,-0.013845
1035840.000,45.110,-124.400,416.394310,-0.031433,0.075758,-0.015284
1035900.000,43.128,-120.010,415.439764,-0.034581,0.070606,-0.016493
1035960.000,40.969,-115.922,414.420129,-0.037324,0.065728,-0.017451
1036020.000,38.656,-112.116,413.351042,-0.039702,0.061215,-0.018139
1036080.000,36.211,-108.568,412.249031,-0.041752,0.057114,-0.018547
1036140.000,33.652,-105.254,411.131230,-0.043514,0.053439,-0.018665
1036200.000,30.995,-102.147,410.015077,-0.045022,0.050187,-0.018492
1036260.000,28.254,-99.223,408.918011,-0.046309,0.047337,-0.018030
1036320.000,25.441,-96.459,407.857166,-0.047402,0.044867,-0.017286
1036380.000,22.569,-93.832,406.849066,-0.048323,0.042749,-0.016274
1036440.000,19.646,-91.322,405.909330,-0.049092,0.040959,-0.015010
1036500.000,16.680,-88.911,405.052398,-0.049725,0.039471,-0.013518
1036560.000,13.681,-86.580,404.291272,-0.050235,0.038265,-0.011822
1036620.000,10.655,-84.314,403.637280,-0.050631,0.037322,-0.009952
1036680.000,7.607,-82.097,403.099879,-0.050923,0.036629,-0.007941
1036740.000,4.546,-79.914,402.686485,-0.051114,0.036175,-0.005824
1036800.000,1.476,-77.751,402.402346,-0.051209,0.035953,-0.003639
1036860.000,-1.597,-75.595,402.250450,-0.051209,0.035960,-0.001423
1036920.000,-4.668,-73.431,402.231480,-0.051115,0.036195,0.000786
1036980.000,-7.729,-71.247,402.343808,-0.050925,0.036662,0.002948
1037040.000,-10.777,-69.027,402.583540,-0.050634,0.037368,0.005026
1037100.000,-13.803,-66.757,402.944590,-0.050237,0.038326,0.006986
1037160.000,-16.803,-64.423,403.418812,-0.049726,0.039548,0.008793
1037220.000,-19.768,-62.006,403.996153,-0.049091,0.041053,0.010419
1037280.000,-22.691,-59.490,404.664855,-0.048319,0.042863,0.011835
1037340.000,-25.563,-56.856,405.411678,-0.047393,0.045001,0.013019
1037400.000,-28.375,-54.083,406.222153,-0.046295,0.047495,0.013954
1037460.000,-31.115,-51.149,407.080858,-0.045000,0.050370,0.014625
1037520.000,-33.770,-48.030,407.971706,-0.043481,0.053652,0.015024
1037580.000,-36.327,-44.702,408.878247,-0.041706,0.057356,0.015148
1037640.000,-38.769,-41.139,409.783967,-0.039639,0.061489,0.014998
1037700.000,-41.077,-37.315,410.672599,-0.037242,0.066035,0.014580
1037760.000,-43.231,-33.208,411.528413,-0.034475,0.070944,0.013906
1037820.000,-45.206,-28.797,412.336501,-0.031299,0.076121,0.012992
1037880.000,-46.978,-24.071,413.083049,-0.027687,0.081416,0.011858
1037940.000,-48.519,-19.029,413.755573,-0.023622,0.086607,0.010529
1038000.000,-49.804,-13.686,414.343148,-0.019112,0.091410,0.009031
1038060.000,-50.805,-8.074,414.836592,-0.014196,0.095495,0.007396
1038120.000,-51.500,-2.247,415.228622,-0.008946,0.098526,0.005657
1038180.000,-51.874,3.722,415.513982,-0.003471,0.100221,0.003847
1038240.000,-51.915,9.749,415.689519,0.002093,0.100408,0.002002
1038300.000,-51.624,15.741,415.754239,0.007602,0.099067,0.000159
1038360.000,-51.007,21.609,415.709304,0.012916,0.096336,-0.001647
1038420.000,-50.080,27.278,415.558010,0.017920,0.092475,-0.003381
1038480.000,-48.864,32.690,415.305708,0.022530,0.087814,-0.005009
1038540.000,-47.385,37.807,414.959700,0.026702,0.082687,-0.006499
1038600.000,-45.669,42.609,414.529097,0.030420,0.077394,-0.007824
1038660.000,-43.744,47.095,414.024640,0.033695,0.072170,-0.008957
1038720.000,-41.634,51.275,413.458495,0.036555,0.067184,-0.009877
1038780.000,-39.365,55.164,412.844017,0.039035,0.062543,-0.010566
1038840.000,-36.957,58.788,412.195500,0.041174,0.058305,-0.011010
1038900.000,-34.430,62.170,411.527898,0.043013,0.054495,-0.011201
1038960.000,-31.800,65.336,410.856542,0.044588,0.051110,-0.011135
1039020.000,-29.084,68.311,410.196841,0.045932,0.048136,-0.010813
1039080.000,-26.293,71.120,409.563989,0.047073,0.045550,-0.010241
1039140.000,-23.438,73.784,408.972668,0.048037,0.043325,-0.009431
1039200.000,-20.531,76.325,408.436762,0.048843,0.041435,-0.008397
1039260.000,-17.580,78.763,407.969087,0.049508,0.039855,-0.007160
1039320.000,-14.593,81.114,407.581136,0.050047,0.038563,-0.005744
1039380.000,-11.577,83.396,407.282853,0.050471,0.037539,-0.004176
1039440.000,-8.539,85.624,407.082430,0.050787,0.036769,-0.002487
1039500.000,-5.484,87.813,406.986147,0.051003,0.036240,-0.000710
1039560.000,-2.420,89.977,406.998234,0.051121,0.035944,0.001119
1039620.000,0.648,92.130,407.120788,0.051146,0.035876,0.002966
1039680.000,3.716,94.287,407.353718,0.051077,0.036036,0.004792
1039740.000,6.776,96.459,407.694739,0.050913,0.036426,0.006563
1039800.000,9.823,98.663,408.139405,0.050651,0.037052,0.008241
1039860.000,12.852,100.910,408.681189,0.050286,0.037923,0.009794
1039920.000,15.855,103.218,409.311593,0.049812,0.039053,0.011190
1039980.000,18.827,105.602,410.020306,0.049217,0.040459,0.012400
1040040.000,21.759,108.079,410.795390,0.048491,0.042161,0.013399
1040100.000,24.643,110.668,411.623498,0.047619,0.044182,0.014164
1040160.000,27.470,113.388,412.490122,0.046582,0.046548,0.014680
1040220.000,30.229,116.261,413.379855,0.045357,0.049285,0.014933
1040280.000,32.908,119.310,414.276680,0.043921,0.052418,0.014916
1040340.000,35.495,122.560,415.164259,0.042240,0.055969,0.014625
1040400.000,37.972,126.035,416.026233,0.040283,0.059946,0.014063
1040460.000,40.322,129.762,416.846523,0.038009,0.064342,0.013237
1040520.000,42.526,133.764,417.609626,0.035382,0.069121,0.012159
1040580.000,44.560,138.062,418.300891,0.032360,0.074206,0.010846
1040640.000,46.400,142.672,418.906796,0.028913,0.079467,0.009317
1040700.000,48.021,147.598,419.415185,0.025018,0.084708,0.007599
1040760.000,49.394,152.832,419.815500,0.020674,0.089669,0.005720
1040820.000,50.493,158.346,420.098969,0.015907,0.094032,0.003710
1040880.000,51.295,164.097,420.258774,0.010779,0.097461,0.001604
1040940.000,51.781,170.017,420.290175,0.005385,0.099648,-0.000564
1041000.000,51.939,176.025,420.190608,-0.000149,0.100379,-0.002756
1041060.000,51.763,-177.969,419.959734,-0.005680,0.099577,-0.004935
1041120.000,51.260,-172.055,419.599460,-0.011065,0.097325,-0.007063
1041180.000,50.441,-166.314,419.113916,-0.016179,0.093845,-0.009104
1041240.000,49.326,-160.812,418.509390,-0.020929,0.089447,-0.011023
1041300.000,47.938,-155.592,417.794233,-0.025254,0.084467,-0.012787
1041360.000,46.304,-150.681,416.978718,-0.029131,0.079221,-0.014364
1041420.000,44.451,-146.086,416.074875,-0.032561,0.073966,-0.015727
1041480.000,42.405,-141.801,415.096288,-0.035566,0.068895,-0.016851
1041540.000,40.191,-137.812,414.057861,-0.038180,0.064134,-0.017718
1041600.000,37.831,-134.097,412.975572,-0.040441,0.059759,-0.018311
1041660.000,35.344,-130.633,411.866187,-0.042388,0.055804,-0.018620
1041720.000,32.750,-127.392,410.746980,-0.044059,0.052276,-0.018638
1041780.000,30.062,-124.351,409.635422,-0.045488,0.049164,-0.018365
1041840.000,27.296,-121.485,408.548885,-0.046705,0.046448,-0.017805
1041900.000,24.461,-118.770,407.504324,-0.047736,0.044101,-0.016968
1041960.000,21.570,-116.186,406.517987,-0.048603,0.042099,-0.015867
1042020.000,18.632,-113.712,405.605118,-0.049324,0.040415,-0.014523
1042080.000,15.654,-111.330,404.779691,-0.049913,0.039026,-0.012957
1042140.000,12.645,-109.023,404.054158,-0.050383,0.037912,-0.011198
1042200.000,9.610,-106.775,403.439226,-0.050743,0.037057,-0.009276
1042260.000,6.558,-104.572,402.943668,-0.050999,0.036447,-0.007224
1042320.000,3.492,-102.397,402.574170,-0.051157,0.036073,-0.005080
1042380.000,0.421,-100.238,402.335210,-0.051220,0.035930,-0.002879
1042440.000,-2.652,-98.081,402.228988,-0.051188,0.036014,-0.000662
1042500.000,-5.720,-95.912,402.255392,-0.051061,0.036328,0.001535
1042560.000,-8.777,-93.717,402.412011,-0.050836,0.036877,0.003673
1042620.000,-11.818,-91.482,402.694184,-0.050510,0.037668,0.005714
1042680.000,-14.836,-89.192,403.095105,-0.050075,0.038714,0.007625
1042740.000,-17.825,-86.831,403.605952,-0.049523,0.040031,0.009373
1042800.000,-20.777,-84.382,404.216063,-0.048842,0.041639,0.010930
1042860.000,-23.683,-81.828,404.913144,-0.048019,0.043559,0.012268
1042920.000,-26.536,-79.148,405.683504,-0.047037,0.045816,0.013369
1042980.000,-29.324,-76.323,406.512315,-0.045874,0.048438,0.014214
1043040.000,-32.036,-73.328,407.383894,-0.044505,0.051450,0.014793
1043100.000,-34.660,-70.140,408.281993,-0.042902,0.054875,0.015098
